Timestamp UNIX Id State
2.3 1758046884281 6 0
2.3 1758046884281 7 1
2.3 1758046884281 8 1
2.4 1758046884381 2 1
2.4 1758046884381 3 1
2.4 1758046884381 4 0
2.4 1758046884381 5 0
2.4 1758046884381 6 0
2.4 1758046884381 7 1
2.4 1758046884381 8 1
2.5 1758046884481 2 1
2.5 1758046884481 3 1
2.5 1758046884481 4 0
2.5 1758046884481 5 0
2.5 1758046884481 6 0
2.5 1758046884481 7 1
2.5 1758046884481 8 1
2.6 1758046884581 2 1
2.6 1758046884581 3 1
2.6 1758046884581 4 0
2.6 1758046884581 5 0
2.6 1758046884581 6 0
2.6 1758046884581 7 1
2.6 1758046884581 8 1
2.7 1758046884681 2 1
2.7 1758046884681 3 1
2.7 1758046884681 4 0
2.7 1758046884681 5 0
2.7 1758046884681 6 0
2.7 1758046884681 7 1
2.7 1758046884681 8 1
2.8 1758046884781 2 1
2.8 1758046884781 3 1
2.8 1758046884781 4 0
2.8 1758046884781 5 0
2.8 1758046884781 6 0
2.8 1758046884781 7 1
2.8 1758046884781 8 1
2.9 1758046884881 2 1
2.9 1758046884881 3 1
2.9 1758046884881 4 0
2.9 1758046884881 5 0
2.9 1758046884881 6 0
2.9 1758046884881 7 1
2.9 1758046884881 8 1
3 1758046884981 2 1
3 1758046884981 3 1
3 1758046884981 4 0
3 1758046884981 5 0
3 1758046884981 6 0
3 1758046884981 7 1
3 1758046884981 8 1
3.1 1758046885081 2 1
3.1 1758046885081 3 1
3.1 1758046885081 4 0
3.1 1758046885081 5 0
3.1 1758046885081 6 0
3.1 1758046885081 7 1
3.1 1758046885081 8 1
3.2 1758046885181 2 1
3.2 1758046885181 3 1
3.2 1758046885181 4 0
3.2 1758046885181 5 0
3.2 1758046885181 6 0
3.2 1758046885181 7 1
3.2 1758046885181 8 1
3.3 1758046885281 2 1
3.3 1758046885281 3 1
3.3 1758046885281 4 0
3.3 1758046885281 5 0
3.3 1758046885281 6 0
3.3 1758046885281 7 1
3.3 1758046885281 8 1
3.4 1758046885381 2 1
3.4 1758046885381 3 1
3.4 1758046885381 4 0
3.4 1758046885381 5 0
3.4 1758046885381 6 0
3.4 1758046885381 7 1
3.4 1758046885381 8 1
3.5 1758046885481 2 1
3.5 1758046885481 3 1
3.5 1758046885481 4 0
3.5 1758046885481 5 0
3.5 1758046885481 6 0
3.5 1758046885481 7 1
3.5 1758046885481 8 1
3.6 1758046885581 2 1
3.6 1758046885581 3 1
3.6 1758046885581 4 0
3.6 1758046885581 5 0
3.6 1758046885581 6 0
3.6 1758046885581 7 1
3.6 1758046885581 8 1
3.7 1758046885681 2 1
3.7 1758046885681 3 1
3.7 1758046885681 4 0
3.7 1758046885681 5 0
3.7 1758046885681 6 0
3.7 1758046885681 7 1
3.7 1758046885681 8 1
3.8 1758046885781 2 1
3.8 1758046885781 3 1
3.8 1758046885781 4 0
3.8 1758046885781 5 0
3.8 1758046885781 6 0
3.8 1758046885781 7 1
3.8 1758046885781 8 1
3.9 1758046885881 2 1
3.9 1758046885881 3 1
3.9 1758046885881 4 0
3.9 1758046885881 5 0
3.9 1758046885881 6 0
3.9 1758046885881 7 1
3.9 1758046885881 8 1
4 1758046885981 2 1
4 1758046885981 3 1
4 1758046885981 4 0
4 1758046885981 5 0
4 1758046885981 6 0
4 1758046885981 7 1
4 1758046885981 8 1
4.1 1758046886081 2 1
4.1 1758046886081 3 1
4.1 1758046886081 4 0
4.1 1758046886081 5 0
4.1 1758046886081 6 0
4.1 1758046886081 7 1
4.1 1758046886081 8 1
4.2 1758046886181 2 1
4.2 1758046886181 3 1
4.2 1758046886181 4 0
4.2 1758046886181 5 0
4.2 1758046886181 6 0
4.2 1758046886181 7 1
4.2 1758046886181 8 1
4.3 1758046886281 2 1
4.3 1758046886281 3 1
4.3 1758046886281 4 0
4.3 1758046886281 5 0
4.3 1758046886281 6 0
4.3 1758046886281 7 1
4.3 1758046886281 8 1
4.4 1758046886381 2 1
4.4 1758046886381 3 1
4.4 1758046886381 4 0
4.4 1758046886381 5 0
4.4 1758046886381 6 0
4.4 1758046886381 7 1
4.4 1758046886381 8 1
4.5 1758046886481 2 1
4.5 1758046886481 3 1
4.5 1758046886481 4 0
4.5 1758046886481 5 0
4.5 1758046886481 6 0
4.5 1758046886481 7 1
4.5 1758046886481 8 1
4.6 1758046886581 2 1
4.6 1758046886581 3 1
4.6 1758046886581 4 0
4.6 1758046886581 5 0
4.6 1758046886581 6 0
4.6 1758046886581 7 1
4.6 1758046886581 8 1
4.7 1758046886681 2 1
4.7 1758046886681 3 1
4.7 1758046886681 4 0
4.7 1758046886681 5 0
4.7 1758046886681 6 0
4.7 1758046886681 7 1
4.7 1758046886681 8 1
4.8 1758046886781 2 1
4.8 1758046886781 3 1
4.8 1758046886781 4 0
4.8 1758046886781 5 0
4.8 1758046886781 6 0
4.8 1758046886781 7 1
4.8 1758046886781 8 1
4.9 1758046886881 2 1
4.9 1758046886881 3 1
4.9 1758046886881 4 0
4.9 1758046886881 5 0
4.9 1758046886881 6 0
4.9 1758046886881 7 1
4.9 1758046886881 8 1
5 1758046886981 2 1
5 1758046886981 3 1
5 1758046886981 4 0
5 1758046886981 5 0
5 1758046886981 6 0
5 1758046886981 7 1
5 1758046886981 8 1
5.1 1758046887081 2 1
5.1 1758046887081 3 1
5.1 1758046887081 4 0
5.1 1758046887081 5 0
5.1 1758046887081 6 0
5.1 1758046887081 7 1
5.1 1758046887081 8 1
5.2 1758046887181 2 1
5.2 1758046887181 3 1
5.2 1758046887181 4 0
5.2 1758046887181 5 0
5.2 1758046887181 6 0
5.2 1758046887181 7 1
5.2 1758046887181 8 1
5.3 1758046887281 2 1
5.3 1758046887281 3 1
5.3 1758046887281 4 0
5.3 1758046887281 5 0
5.3 1758046887281 6 0
5.3 1758046887281 7 1
5.3 1758046887281 8 1
5.4 1758046887381 2 1
5.4 1758046887381 3 1
5.4 1758046887381 4 0
5.4 1758046887381 5 0
5.4 1758046887381 6 0
5.4 1758046887381 7 1
5.4 1758046887381 8 1
5.5 1758046887481 2 1
5.5 1758046887481 3 1
5.5 1758046887481 4 0
5.5 1758046887481 5 0
5.5 1758046887481 6 0
5.5 1758046887481 7 1
5.5 1758046887481 8 1
5.6 1758046887581 2 1
5.6 1758046887581 3 1
5.6 1758046887581 4 0
5.6 1758046887581 5 0
5.6 1758046887581 6 0
5.6 1758046887581 7 1
5.6 1758046887581 8 1
5.7 1758046887681 2 1
5.7 1758046887681 3 1
5.7 1758046887681 4 0
5.7 1758046887681 5 0
5.7 1758046887681 6 0
5.7 1758046887681 7 1
5.7 1758046887681 8 1
5.8 1758046887781 2 1
5.8 1758046887781 3 1
5.8 1758046887781 4 0
5.8 1758046887781 5 0
5.8 1758046887781 6 0
5.8 1758046887781 7 1
5.8 1758046887781 8 1
5.9 1758046887881 2 1
5.9 1758046887881 3 1
5.9 1758046887881 4 0
5.9 1758046887881 5 0
5.9 1758046887881 6 0
5.9 1758046887881 7 1
5.9 1758046887881 8 1
6 1758046887981 2 1
6 1758046887981 3 1
6 1758046887981 4 0
6 1758046887981 5 0
6 1758046887981 6 0
6 1758046887981 7 1
6 1758046887981 8 1
6.1 1758046888081 2 1
6.1 1758046888081 3 1
6.1 1758046888081 4 0
6.1 1758046888081 5 0
6.1 1758046888081 6 0
6.1 1758046888081 7 1
6.1 1758046888081 8 1
6.2 1758046888181 2 1
6.2 1758046888181 3 1
6.2 1758046888181 4 0
6.2 1758046888181 5 0
6.2 1758046888181 6 0
6.2 1758046888181 7 1
6.2 1758046888181 8 1
6.3 1758046888281 2 1
6.3 1758046888281 3 1
6.3 1758046888281 4 0
6.3 1758046888281 5 0
6.3 1758046888281 6 0
6.3 1758046888281 7 1
6.3 1758046888281 8 1
6.4 1758046888381 2 1
6.4 1758046888381 3 1
6.4 1758046888381 4 0
6.4 1758046888381 5 0
6.4 1758046888381 6 0
6.4 1758046888381 7 1
6.4 1758046888381 8 1
6.5 1758046888481 2 1
6.5 1758046888481 3 1
6.5 1758046888481 4 0
6.5 1758046888481 5 0
6.5 1758046888481 6 0
6.5 1758046888481 7 1
6.5 1758046888481 8 1
6.6 1758046888581 2 1
6.6 1758046888581 3 1
6.6 1758046888581 4 0
6.6 1758046888581 5 0
6.6 1758046888581 6 0
6.6 1758046888581 7 1
6.6 1758046888581 8 1
6.7 1758046888681 2 1
6.7 1758046888681 3 1
6.7 1758046888681 4 0
6.7 1758046888681 5 0
6.7 1758046888681 6 0
6.7 1758046888681 7 1
6.7 1758046888681 8 1
6.8 1758046888781 2 1
6.8 1758046888781 3 1
6.8 1758046888781 4 0
6.8 1758046888781 5 0
6.8 1758046888781 6 0
6.8 1758046888781 7 1
6.8 1758046888781 8 1
6.9 1758046888881 2 1
6.9 1758046888881 3 1
6.9 1758046888881 4 0
6.9 1758046888881 5 0
6.9 1758046888881 6 0
6.9 1758046888881 7 1
6.9 1758046888881 8 1
7 1758046888981 2 1
7 1758046888981 3 1
7 1758046888981 4 0
7 1758046888981 5 0
7 1758046888981 6 0
7 1758046888981 7 1
7 1758046888981 8 1
7.1 1758046889081 2 1
7.1 1758046889081 3 1
7.1 1758046889081 4 0
7.1 1758046889081 5 0
7.1 1758046889081 6 0
7.1 1758046889081 7 1
7.1 1758046889081 8 1
7.2 1758046889181 2 1
7.2 1758046889181 3 1
7.2 1758046889181 4 0
7.2 1758046889181 5 0
7.2 1758046889181 6 0
7.2 1758046889181 7 1
7.2 1758046889181 8 1
7.3 1758046889281 2 1
7.3 1758046889281 3 1
7.3 1758046889281 4 0
7.3 1758046889281 5 0
7.3 1758046889281 6 0
7.3 1758046889281 7 1
7.3 1758046889281 8 1
7.4 1758046889381 2 1
7.4 1758046889381 3 1
7.4 1758046889381 4 0
7.4 1758046889381 5 0
7.4 1758046889381 6 0
7.4 1758046889381 7 1
7.4 1758046889381 8 1
7.5 1758046889481 2 1
7.5 1758046889481 3 1
7.5 1758046889481 4 0
7.5 1758046889481 5 0
7.5 1758046889481 6 0
7.5 1758046889481 7 1
7.5 1758046889481 8 1
7.6 1758046889581 2 1
7.6 1758046889581 3 1
7.6 1758046889581 4 0
7.6 1758046889581 5 0
7.6 1758046889581 6 0
7.6 1758046889581 7 1
7.6 1758046889581 8 1
7.7 1758046889681 2 1
7.7 1758046889681 3 1
7.7 1758046889681 4 0
7.7 1758046889681 5 0
7.7 1758046889681 6 0
7.7 1758046889681 7 1
7.7 1758046889681 8 1
7.8 1758046889781 2 1
7.8 1758046889781 3 1
7.8 1758046889781 4 0
7.8 1758046889781 5 0
7.8 1758046889781 6 0
7.8 1758046889781 7 1
7.8 1758046889781 8 1
7.9 1758046889881 2 1
7.9 1758046889881 3 1
7.9 1758046889881 4 0
7.9 1758046889881 5 0
7.9 1758046889881 6 0
7.9 1758046889881 7 1
7.9 1758046889881 8 1
8 1758046889981 2 1
8 1758046889981 3 1
8 1758046889981 4 0
8 1758046889981 5 0
8 1758046889981 6 0
8 1758046889981 7 1
8 1758046889981 8 1
8.1 1758046890081 2 1
8.1 1758046890081 3 1
8.1 1758046890081 4 0
8.1 1758046890081 5 0
8.1 1758046890081 6 0
8.1 1758046890081 7 1
8.1 1758046890081 8 1
8.2 1758046890181 2 1
8.2 1758046890181 3 1
8.2 1758046890181 4 0
8.2 1758046890181 5 0
8.2 1758046890181 6 0
8.2 1758046890181 7 1
8.2 1758046890181 8 1
8.3 1758046890281 2 1
8.3 1758046890281 3 1
8.3 1758046890281 4 0
8.3 1758046890281 5 0
8.3 1758046890281 6 0
8.3 1758046890281 7 1
8.3 1758046890281 8 1
8.4 1758046890381 2 1
8.4 1758046890381 3 1
8.4 1758046890381 4 0
8.4 1758046890381 5 0
8.4 1758046890381 6 0
8.4 1758046890381 7 1
8.4 1758046890381 8 1
8.5 1758046890481 2 1
8.5 1758046890481 3 1
8.5 1758046890481 4 0
8.5 1758046890481 5 0
8.5 1758046890481 6 0
8.5 1758046890481 7 1
8.5 1758046890481 8 1
8.6 1758046890581 2 1
8.6 1758046890581 3 1
8.6 1758046890581 4 0
8.6 1758046890581 5 0
8.6 1758046890581 6 0
8.6 1758046890581 7 1
8.6 1758046890581 8 1
8.7 1758046890681 2 1
8.7 1758046890681 3 1
8.7 1758046890681 4 0
8.7 1758046890681 5 0
8.7 1758046890681 6 0
8.7 1758046890681 7 1
8.7 1758046890681 8 1
8.8 1758046890781 2 1
8.8 1758046890781 3 1
8.8 1758046890781 4 0
8.8 1758046890781 5 0
8.8 1758046890781 6 0
8.8 1758046890781 7 1
8.8 1758046890781 8 1
8.9 1758046890881 2 1
8.9 1758046890881 3 1
8.9 1758046890881 4 0
8.9 1758046890881 5 0
8.9 1758046890881 6 0
8.9 1758046890881 7 1
8.9 1758046890881 8 1
9 1758046890981 2 1
9 1758046890981 3 1
9 1758046890981 4 0
9 1758046890981 5 0
9 1758046890981 6 0
9 1758046890981 7 1
9 1758046890981 8 1
9.1 1758046891081 2 1
9.1 1758046891081 3 1
9.1 1758046891081 4 0
9.1 1758046891081 5 0
9.1 1758046891081 6 0
9.1 1758046891081 7 1
9.1 1758046891081 8 1
9.2 1758046891181 2 1
9.2 1758046891181 3 1
9.2 1758046891181 4 0
9.2 1758046891181 5 0
9.2 1758046891181 6 0
9.2 1758046891181 7 1
9.2 1758046891181 8 1
9.3 1758046891281 2 1
9.3 1758046891281 3 1
9.3 1758046891281 4 0
9.3 1758046891281 5 0
9.3 1758046891281 6 0
9.3 1758046891281 7 1
9.3 1758046891281 8 1
9.4 1758046891381 2 1
9.4 1758046891381 3 1
9.4 1758046891381 4 0
9.4 1758046891381 5 0
9.4 1758046891381 6 0
9.4 1758046891381 7 1
9.4 1758046891381 8 1
9.5 1758046891481 2 1
9.5 1758046891481 3 1
9.5 1758046891481 4 0
9.5 1758046891481 5 0
9.5 1758046891481 6 0
9.5 1758046891481 7 1
9.5 1758046891481 8 1
9.6 1758046891581 2 1
9.6 1758046891581 3 1
9.6 1758046891581 4 0
9.6 1758046891581 5 0
9.6 1758046891581 6 0
9.6 1758046891581 7 1
9.6 1758046891581 8 1
9.7 1758046891681 2 1
9.7 1758046891681 3 1
9.7 1758046891681 4 0
9.7 1758046891681 5 0
9.7 1758046891681 6 0
9.7 1758046891681 7 1
9.7 1758046891681 8 1
9.8 1758046891781 2 1
9.8 1758046891781 3 1
9.8 1758046891781 4 0
9.8 1758046891781 5 0
9.8 1758046891781 6 0
9.8 1758046891781 7 1
9.8 1758046891781 8 1
9.9 1758046891881 2 1
9.9 1758046891881 3 1
9.9 1758046891881 4 0
9.9 1758046891881 5 0
9.9 1758046891881 6 0
9.9 1758046891881 7 1
9.9 1758046891881 8 1
10 1758046891981 2 1
10 1758046891981 3 1
10 1758046891981 4 0
10 1758046891981 5 0
10 1758046891981 6 0
10 1758046891981 7 1
10 1758046891981 8 1
